landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
-0.07549387961626053,0.5839520692825317,-0.39856669306755066,-0.08678358048200607,0.5563565492630005,-0.39844802021980286,-0.08771044760942459,0.5419585704803467,-0.3986794650554657,-0.08848357200622559,0.5275357365608215,-0.39910274744033813,-0.0850864127278328,0.596884548664093,-0.39573296904563904,-0.08504373580217361,0.6130815744400024,-0.3957917094230652,-0.08498532325029373,0.6292886137962341,-0.3961753249168396,-0.07926160842180252,0.5197029709815979,-0.31222331523895264,-0.07394259423017502,0.6589847207069397,-0.2943795323371887,-0.037125587463378906,0.558455765247345,-0.35663899779319763,-0.038631439208984375,0.593319296836853,-0.3517974615097046,0.10502481460571289,0.32180941104888916,-0.2883165776729584,0.1002025306224823,0.8482564687728882,-0.2030726820230484,0.35699597001075745,0.19616392254829407,-0.26012179255485535,0.3326249122619629,0.9526777267456055,-0.14320053160190582,0.5969979763031006,0.1928156614303589,-0.29976993799209595,0.5529778003692627,1.0315639972686768,-0.21605801582336426,0.6641973853111267,0.16205042600631714,-0.33639445900917053,0.6098251342773438,1.0755681991577148,-0.238711416721344,0.6629617214202881,0.21112048625946045,-0.39123761653900146,0.6099679470062256,1.0431462526321411,-0.30336180329322815,0.6415643692016602,0.23304271697998047,-0.31944897770881653,0.5821832418441772,0.948026180267334,-0.24510444700717926,0.4804244339466095,0.4254748821258545,-0.016363441944122314,0.4908290207386017,0.7188435792922974,0.015876224264502525,0.7950536012649536,0.32274872064590454,-0.3137044906616211,0.7845613360404968,0.7997375726699829,-0.1598103791475296,0.9600972533226013,0.2783592939376831,0.27678707242012024,1.022690773010254,0.7247876524925232,0.26140058040618896,1.0066273212432861,0.32443901896476746,0.32577964663505554,1.0453696250915527,0.6921741366386414,0.29663917422294617,1.124160647392273,0.2840801775455475,0.1495441049337387,1.1473568677902222,0.7417896389961243,0.09037934988737106
-0.07107053697109222,0.5834795832633972,-0.3222176134586334,-0.0887007787823677,0.5565735697746277,-0.3099917769432068,-0.08904952555894852,0.542037844657898,-0.31021443009376526,-0.08933496475219727,0.5275426506996155,-0.31042397022247314,-0.0887063592672348,0.5972430109977722,-0.3064492642879486,-0.0891716480255127,0.6133025288581848,-0.30659809708595276,-0.0896131694316864,0.6294193863868713,-0.30708515644073486,-0.07902844250202179,0.516902506351471,-0.20245367288589478,-0.07653744518756866,0.6569617986679077,-0.1872270554304123,-0.03202049061655998,0.5603531002998352,-0.27815109491348267,-0.03372352942824364,0.5925259590148926,-0.27413350343704224,0.10624275356531143,0.31529346108436584,-0.19228674471378326,0.10747763514518738,0.8476175665855408,-0.1296667903661728,0.3570808470249176,0.19907529652118683,-0.16074492037296295,0.33898255228996277,0.9514315128326416,-0.08019670099020004,0.5948798060417175,0.19251888990402222,-0.26008352637290955,0.5623282194137573,1.0330473184585571,-0.19518409669399261,0.6645829081535339,0.16313757002353668,-0.3030194640159607,0.6231288909912109,1.078198790550232,-0.22366228699684143,0.6615627408027649,0.2127247154712677,-0.3574473559856415,0.6248957514762878,1.0240437984466553,-0.2980791926383972,0.6384350657463074,0.23791712522506714,-0.2799610197544098,0.5925225019454956,0.9498633742332458,-0.22779645025730133,0.5125449299812317,0.4120451807975769,-0.011646056547760963,0.5148230791091919,0.697826623916626,0.011342648416757584,0.8716623187065125,0.3091858923435211,-0.22797569632530212,0.8285850286483765,0.8116160035133362,-0.15422126650810242,0.9725706577301025,0.2804892063140869,0.3779315650463104,1.0769462585449219,0.7411944270133972,0.26310455799102783,1.0463906526565552,0.3172624707221985,0.42968347668647766,1.0994118452072144,0.7125221490859985,0.29807111620903015,1.1439001560211182,0.27526071667671204,0.26584264636039734,1.2003881931304932,0.7444955110549927,0.08178422600030899
-0.06534680724143982,0.5813640356063843,-0.3995760679244995,-0.08423866331577301,0.5564167499542236,-0.3921700417995453,-0.08407709747552872,0.541989803314209,-0.3923666179180145,-0.08380351960659027,0.5275399684906006,-0.3925057649612427,-0.08554206043481827,0.5905285477638245,-0.3825565278530121,-0.08381850272417068,0.5974466800689697,-0.3827770948410034,-0.08217322081327438,0.6039358377456665,-0.3833484351634979,-0.0685572400689125,0.5135394334793091,-0.29264840483665466,-0.06099247559905052,0.6112793684005737,-0.25060608983039856,-0.024051861837506294,0.560352623462677,-0.35895809531211853,-0.025730861350893974,0.5847102403640747,-0.3488052189350128,0.11611182242631912,0.29733356833457947,-0.25973543524742126,0.1217600628733635,0.8299978375434875,-0.17117883265018463,0.36175253987312317,0.19972197711467743,-0.19017603993415833,0.347811222076416,0.9271944761276245,-0.08894924819469452,0.5955057144165039,0.19269484281539917,-0.30906930565834045,0.5600095987319946,0.9881168007850647,-0.24349737167358398,0.6662436723709106,0.1664261370897293,-0.3626185953617096,0.6217540502548218,1.0342962741851807,-0.2816303074359894,0.6618036031723022,0.21696479618549347,-0.42371833324432373,0.6236445903778076,0.9827352166175842,-0.37493789196014404,0.6388388276100159,0.24292489886283875,-0.33213576674461365,0.5929144620895386,0.9360213279724121,-0.284761905670166,0.5301437973976135,0.40777724981307983,-0.013747316785156727,0.5304216742515564,0.6704676747322083,0.013685744255781174,0.8746581673622131,0.35076114535331726,-0.1087375059723854,0.8554773926734924,0.7631955146789551,-0.017058733850717545,1.0171619653701782,0.32698941230773926,0.4458245038986206,1.103685975074768,0.740106463432312,0.4299876093864441,1.1186611652374268,0.321982741355896,0.4875761866569519,1.1339706182479858,0.7121928930282593,0.4658944308757782,1.1937981843948364,0.2961140275001526,0.25490397214889526,1.2105869054794312,0.7445615530014038,0.19185620546340942
-0.051851190626621246,0.574122965335846,-0.4005241096019745,-0.06902367621660233,0.5566204786300659,-0.3998923599720001,-0.063141830265522,0.546577513217926,-0.4000905752182007,-0.06677346676588058,0.5299068689346313,-0.4002060294151306,-0.07266154140233994,0.5747520923614502,-0.3877567946910858,-0.06974224001169205,0.5740302205085754,-0.3880041241645813,-0.06743711978197098,0.5729753375053406,-0.3885895907878876,-0.04686306416988373,0.5136057734489441,-0.3405379354953766,-0.0422293059527874,0.5589674115180969,-0.28879880905151367,-0.009960930794477463,0.5571937561035156,-0.3706163763999939,-0.011826034635305405,0.5665575861930847,-0.3575814962387085,0.13920848071575165,0.3388841450214386,-0.33802565932273865,0.14308954775333405,0.8020862936973572,-0.20109200477600098,0.3709309697151184,0.19986800849437714,-0.29080864787101746,0.3686791658401489,0.897490382194519,-0.15218132734298706,0.5957199335098267,0.1940193474292755,-0.4150335490703583,0.5704912543296814,0.9464042782783508,-0.34850960969924927,0.6664662957191467,0.16971389949321747,-0.47720059752464294,0.6331762671470642,1.0040292739868164,-0.3920368254184723,0.6617591977119446,0.22562800347805023,-0.5262125730514526,0.6329022645950317,0.9511831998825073,-0.483713835477829,0.6389139294624329,0.2597254514694214,-0.43345677852630615,0.6077154278755188,0.9111524820327759,-0.38989847898483276,0.5461158156394958,0.41793739795684814,-0.023900814354419708,0.5552729964256287,0.6456632018089294,0.024161148816347122,0.8915309309959412,0.3827897012233734,-0.10726244002580643,0.8751640319824219,0.6914146542549133,0.024643901735544205,1.1082862615585327,0.3510279357433319,0.44340720772743225,1.135819673538208,0.6638283729553223,0.42224517464637756,1.143779993057251,0.34532466530799866,0.48447564244270325,1.17012619972229,0.6446395516395569,0.4538615345954895,1.2060726881027222,0.3307100236415863,0.26271286606788635,1.2312456369400024,0.6783103942871094,0.1841701865196228
-0.01101719867438078,0.5583052635192871,-0.49350109696388245,-0.02823580987751484,0.5480327010154724,-0.4759197533130646,-0.023951029404997826,0.539437472820282,-0.4760279655456543,-0.021488942205905914,0.5264732837677002,-0.47620949149131775,-0.031331345438957214,0.5661395192146301,-0.4683038294315338,-0.029103659093379974,0.5694999694824219,-0.4683752954006195,-0.026965893805027008,0.5735994577407837,-0.4687916934490204,-0.0015815523220226169,0.5088334083557129,-0.3400800824165344,-0.004642470274120569,0.5765892863273621,-0.3048742413520813,0.024015847593545914,0.5396577715873718,-0.43635791540145874,0.023379404097795486,0.5582544207572937,-0.42774447798728943,0.1576162874698639,0.30017682909965515,-0.2888623774051666,0.16601742804050446,0.786537766456604,-0.22254982590675354,0.3875502049922943,0.19702079892158508,-0.18583187460899353,0.3804043233394623,0.873050332069397,-0.15949608385562897,0.5985963344573975,0.19340765476226807,-0.3977935016155243,0.5752425789833069,0.9252710342407227,-0.3067018389701843,0.6665316820144653,0.17039799690246582,-0.4286213517189026,0.6435992121696472,0.9889456033706665,-0.3546055853366852,0.6617842316627502,0.22807973623275757,-0.4774382412433624,0.6432849168777466,0.9407587051391602,-0.4386788606643677,0.6405215859413147,0.2582794427871704,-0.4207243025302887,0.6190000772476196,0.901366114616394,-0.3439026474952698,0.5577260851860046,0.3858593702316284,-0.003920721355825663,0.5649591088294983,0.6483122706413269,0.004330852068960667,0.8746108412742615,0.37263214588165283,-0.10814233124256134,0.9094273447990417,0.6941575407981873,-0.030759280547499657,1.1378040313720703,0.34149184823036194,0.42516785860061646,1.1559020280838013,0.6720558404922485,0.3661249577999115,1.167755365371704,0.33940860629081726,0.4662289619445801,1.1870545148849487,0.6606404185295105,0.3874650001525879,1.2316313982009888,0.31816181540489197,0.2478647381067276,1.259488582611084,0.6902076005935669,0.08227662742137909
0.02081509307026863,0.5334934592247009,-0.39062023162841797,-0.008357456885278225,0.5152578353881836,-0.3598720133304596,-0.006689351983368397,0.5018879175186157,-0.3600321114063263,-0.005303173791617155,0.4865785241127014,-0.36015093326568604,-0.011156913824379444,0.5501144528388977,-0.35843291878700256,-0.01108818780630827,0.562284529209137,-0.3584703803062439,-0.010799155570566654,0.5739893317222595,-0.35879480838775635,0.004603346344083548,0.46530652046203613,-0.1970837265253067,0.0018269929569214582,0.5862449407577515,-0.19554276764392853,0.05181898549199104,0.5147119164466858,-0.32714158296585083,0.0496639609336853,0.5508202910423279,-0.32699310779571533,0.18002313375473022,0.28032976388931274,-0.1445569545030594,0.18336936831474304,0.7696593999862671,-0.14934509992599487,0.40252378582954407,0.19452925026416779,-0.021812329068779945,0.3940141499042511,0.8473221659660339,-0.09323558211326599,0.601818859577179,0.1931895613670349,-0.0952673852443695,0.5833402872085571,0.9096111059188843,-0.18744061887264252,0.6687146425247192,0.17143279314041138,-0.13947850465774536,0.6528649926185608,0.9709118604660034,-0.22935768961906433,0.6645285487174988,0.22911588847637177,-0.1927027553319931,0.6510401964187622,0.9208713173866272,-0.3046921193599701,0.6458699703216553,0.2572641372680664,-0.11429429054260254,0.6284120678901672,0.8871520161628723,-0.22007741034030914,0.5726941227912903,0.3694378435611725,0.006844430696219206,0.5773659944534302,0.6443967819213867,-0.006572730373591185,0.8737903237342834,0.36744925379753113,-0.02442488819360733,0.9142764210700989,0.673498272895813,-0.04045121744275093,1.128838300704956,0.3503846526145935,0.423165500164032,1.151508092880249,0.6797941327095032,0.3116924464702606,1.155845046043396,0.35306379199028015,0.45885276794433594,1.1793018579483032,0.6696550846099854,0.33157265186309814,1.232098937034607,0.3278752565383911,0.2801845371723175,1.2598187923431396,0.6949769854545593,0.07744188606739044
0.027537303045392036,0.5194620490074158,-0.32240188121795654,0.0010506549151614308,0.497713565826416,-0.2934872508049011,0.0023472828324884176,0.4802002012729645,-0.29362520575523376,0.003561034332960844,0.46203431487083435,-0.29372626543045044,-0.0029021273367106915,0.5440472364425659,-0.2898547947406769,-0.0036007415037602186,0.5601583123207092,-0.289913535118103,-0.0037672906182706356,0.5750855803489685,-0.2902342677116394,0.011559335514903069,0.4378502070903778,-0.13669566810131073,0.009740655310451984,0.5916151404380798,-0.12574535608291626,0.05722993612289429,0.49437934160232544,-0.2643301784992218,0.054993025958538055,0.5454999804496765,-0.26069551706314087,0.19605575501918793,0.26872673630714417,-0.08077617734670639,0.1989210546016693,0.7492724061012268,-0.10229852050542831,0.4162245988845825,0.18517187237739563,0.02154930867254734,0.4077587127685547,0.8159797191619873,-0.05035370960831642,0.6033390760421753,0.19468922913074493,-0.07644598931074142,0.5854509472846985,0.8886100053787231,-0.14856746792793274,0.6711056232452393,0.17360007762908936,-0.12875913083553314,0.6530876159667969,0.9454552531242371,-0.19215339422225952,0.666774570941925,0.2301008552312851,-0.18292517960071564,0.6529359221458435,0.9006764888763428,-0.2649311125278473,0.6477089524269104,0.2565114200115204,-0.09679874777793884,0.6308825016021729,0.8746384382247925,-0.18039268255233765,0.5914934277534485,0.34690117835998535,0.019342316314578056,0.5918734073638916,0.6392804980278015,-0.019132740795612335,0.8784487843513489,0.3647270202636719,-0.039016950875520706,0.9208526611328125,0.6518847942352295,-0.05410631000995636,1.126977562904358,0.3696032762527466,0.4435761272907257,1.1699841022491455,0.6813542246818542,0.2777792811393738,1.151655912399292,0.38055115938186646,0.4825587570667267,1.197274088859558,0.6716952919960022,0.2992178499698639,1.2325977087020874,0.3467116951942444,0.3156462013721466,1.2802977561950684,0.6771485805511475,0.0389547236263752
0.03805404156446457,0.5091896057128906,-0.3078194260597229,0.012258176691830158,0.4833664000034332,-0.2794515788555145,0.013448463752865791,0.4642923176288605,-0.27960121631622314,0.014723092317581177,0.4446200132369995,-0.27970728278160095,0.009024328552186489,0.5347960591316223,-0.2739200294017792,0.008504197932779789,0.5528333783149719,-0.2739753723144531,0.008469282649457455,0.570482075214386,-0.27423393726348877,0.02351117506623268,0.41830873489379883,-0.12399298697710037,0.020532356575131416,0.5941814184188843,-0.10440120100975037,0.06936909258365631,0.48238903284072876,-0.2515183985233307,0.06493598967790604,0.5384418964385986,-0.24501800537109375,0.20506072044372559,0.2607521712779999,-0.06844711303710938,0.20980004966259003,0.7313827276229858,-0.08319492638111115,0.4206638038158417,0.1787717342376709,0.029325876384973526,0.416597455739975,0.7878019213676453,-0.03652387112379074,0.6033145785331726,0.19627626240253448,-0.0697999820113182,0.5930668711662292,0.8585922718048096,-0.16193252801895142,0.6715155839920044,0.17718905210494995,-0.12464738637208939,0.6555525660514832,0.9092161059379578,-0.21101011335849762,0.667022168636322,0.22994361817836761,-0.17895564436912537,0.6576026678085327,0.8766983151435852,-0.2818779945373535,0.6475718021392822,0.25589537620544434,-0.09057856351137161,0.6378574967384338,0.8541920781135559,-0.19393327832221985,0.5944967865943909,0.3372279107570648,0.018005257472395897,0.5964937210083008,0.6294817924499512,-0.017753787338733673,0.8740018010139465,0.363273948431015,-0.005101608112454414,0.9064280986785889,0.6561217904090881,-0.029868537560105324,1.1050703525543213,0.3793238699436188,0.4639095067977905,1.1514129638671875,0.6652063131332397,0.28311461210250854,1.1348973512649536,0.3928655982017517,0.5042398571968079,1.1775716543197632,0.6628831028938293,0.3080247640609741,1.2205942869186401,0.35610219836235046,0.36077335476875305,1.262035608291626,0.6491200923919678,0.05214734748005867
0.05086122453212738,0.49969249963760376,-0.28428915143013,0.026881147176027298,0.47226524353027344,-0.25644320249557495,0.027893515303730965,0.4528037905693054,-0.2565760016441345,0.029011640697717667,0.43280091881752014,-0.2567046880722046,0.02395063266158104,0.5258778929710388,-0.25049668550491333,0.023327210918068886,0.5449780821800232,-0.25051650404930115,0.023120783269405365,0.5643675327301025,-0.250723272562027,0.03719695657491684,0.4077816307544708,-0.1027073934674263,0.03456617891788483,0.5913031697273254,-0.08218531310558319,0.07983444631099701,0.4716891050338745,-0.22867998480796814,0.07558885216712952,0.5305988788604736,-0.22160550951957703,0.21241353452205658,0.2557331919670105,-0.04180162027478218,0.22042284905910492,0.7134203314781189,-0.06548140943050385,0.4213680624961853,0.17300815880298615,0.05559689179062843,0.42280465364456177,0.7668375372886658,-0.030519599094986916,0.6032658815383911,0.19737635552883148,-0.04077328369021416,0.5962705016136169,0.8301173448562622,-0.16735276579856873,0.6715103983879089,0.18238389492034912,-0.09856077283620834,0.6557051539421082,0.879250168800354,-0.21998214721679688,0.6668062806129456,0.23028698563575745,-0.15086883306503296,0.6583670973777771,0.8508626222610474,-0.2871648073196411,0.6463369727134705,0.25572317838668823,-0.060982927680015564,0.6396880745887756,0.8267917037010193,-0.19791531562805176,0.5981872081756592,0.32910558581352234,0.01962105557322502,0.6004078388214111,0.6183164715766907,-0.019286908209323883,0.8748560547828674,0.3545476794242859,-0.03353886678814888,0.9061782956123352,0.657452404499054,-0.03814215958118439,1.0961211919784546,0.37603139877319336,0.46710169315338135,1.1524560451507568,0.6782754063606262,0.27583715319633484,1.128354787826538,0.39133816957473755,0.511188805103302,1.177136778831482,0.6897109150886536,0.3002392053604126,1.2174040079116821,0.35123535990715027,0.3796641230583191,1.267818570137024,0.6547348499298096,0.054736774414777756
0.056610170751810074,0.49307945370674133,-0.2904675602912903,0.03235440328717232,0.4656761586666107,-0.2633923292160034,0.033535100519657135,0.4457355737686157,-0.2634972929954529,0.03447381779551506,0.42507389187812805,-0.26358500123023987,0.03126242011785507,0.5194402933120728,-0.25613778829574585,0.031802013516426086,0.5386999845504761,-0.25610288977622986,0.03234999254345894,0.5586880445480347,-0.25621646642684937,0.04428793117403984,0.3956087529659271,-0.10840968042612076,0.04483068734407425,0.5848545432090759,-0.08251941204071045,0.08667606860399246,0.4625393748283386,-0.23435430228710175,0.08395832031965256,0.5234259366989136,-0.22575132548809052,0.2167108654975891,0.2495814859867096,-0.04641958326101303,0.22515496611595154,0.6976987719535828,-0.05482941493391991,0.4218783974647522,0.16911840438842773,0.03732163831591606,0.4238582253456116,0.7476858496665955,-0.025455942377448082,0.6016309857368469,0.1973620057106018,-0.07597311586141586,0.5957094430923462,0.8022077679634094,-0.17719952762126923,0.6688607931137085,0.18291795253753662,-0.14021973311901093,0.6556881070137024,0.8471327424049377,-0.23465365171432495,0.6634777784347534,0.23007743060588837,-0.19419746100902557,0.65797358751297,0.8200511932373047,-0.2906523644924164,0.6431737542152405,0.2535320520401001,-0.09797563403844833,0.6394461393356323,0.7942796349525452,-0.20894108712673187,0.5943162441253662,0.326679527759552,0.017423998564481735,0.5933159589767456,0.6079312562942505,-0.017079127952456474,0.8724063038825989,0.34772250056266785,-0.026016555726528168,0.9009118676185608,0.6634222269058228,-0.038932111114263535,1.0908359289169312,0.37128570675849915,0.45232534408569336,1.1525177955627441,0.689905047416687,0.2023417353630066,1.0242692232131958,0.39518481492996216,0.4842382073402405,1.1778569221496582,0.7036092281341553,0.21808084845542908,1.196144700050354,0.34716764092445374,0.3380666971206665,1.2690703868865967,0.663563072681427,-0.02661176398396492
