frame,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle,trunk_flexion,trunk_lateral_flexion,neck_flexion,neck_lateral_flexion,knee_angle_symmetry,hip_angle_symmetry,shoulder_angle_symmetry
98,49.05494170193412,85.97393365656383,52.78374818443888,111.01129685631551,126.34954989851056,111.11037075597862,16.951149467503427,167.68143823549784,150.69125088779958,164.95751446215448,88.56924709452002,170.9595085188299,75.75036370894355,72.18395130900116,36.91899195462971,58.22754867187663,150.7302887679944
99,48.45192810344088,82.27574419577003,52.95278461865909,110.76104947264453,125.2950275693331,108.98927421084836,16.936065020484257,165.62257764048417,151.16693982341368,161.77782708877024,88.88124250103601,171.23525944453678,78.362509978012,74.4558179222366,33.82381609232915,57.80826485398544,148.68651261999992
100,46.01232976068121,70.85723327096086,52.425718456333904,111.66860058050841,122.46842900066503,103.88557020446461,16.54349212813792,173.6115098262525,149.7000062558041,171.08271216025048,89.12418950994942,171.1301045499769,79.1483500152062,75.20775655530427,24.84490351027965,59.24288212417451,157.06801769811457
101,46.17394836270587,73.54773992095423,51.32521306592799,113.30299573775847,121.35171877990143,107.30304570451516,17.118192825822266,171.13627981232733,149.21624590749155,163.1086596494136,89.27208129643799,171.17163987316854,79.82725862392765,76.26726522880341,27.373791558248357,61.977782671830475,154.01808698650507
102,46.01329237285934,72.85362327280541,50.77879752785479,113.68001245468916,120.29848899636974,106.44640135813901,17.632213575053914,175.9247330475198,150.3360682834115,166.1835310863293,89.15945003116543,171.56023546334245,80.49989614733629,77.40164471348511,26.840330899946068,62.90121492683437,158.29251947246587
103,48.47529552728447,79.73169300087395,48.922063193211756,114.0354525495774,122.59614378666124,112.23203734723634,16.810739856093807,168.20810841909943,150.2623918611339,167.42407898658172,89.0802099280398,171.70762352298559,80.68981331807441,77.93309082900403,31.256397473589473,65.11338935636564,151.3973685630056
104,49.302537296751986,72.49405552199899,47.01633671903317,113.12193885878109,121.40388390538621,107.64188552783115,14.628682581667361,175.53906392764364,149.19530221667623,168.4695563996485,88.94027412411384,171.63309290130576,80.79625938301778,78.28886559355747,23.191518225247002,66.10560213974793,160.91038134597628
105,47.35278999651714,74.62172891012287,49.020179367592846,113.24884438057185,120.14216310835522,107.39099794810986,16.371774196173916,173.00388290573787,152.04622731885516,172.287350372187,89.04862716594253,171.81822888419646,80.77897602713134,78.38782279215998,27.26893891360573,64.22866501297901,156.63210870956397
106,47.84004831510502,73.0283014400817,49.502188911192654,112.80962552440093,120.26763098377825,104.85394058975264,17.189975679629214,178.59831796291954,153.79051641144187,169.65208186343068,88.97654586431936,171.1804069864886,80.47262823098328,78.23865343899816,25.188253124976683,63.307436613208274,161.40834228329032
107,49.22926624965023,72.10871165274558,49.73016575609224,112.12916258896249,121.95227992660726,104.09630484338287,17.651073043368896,177.5548389027176,154.05006361309484,150.1765485397869,88.75715374356984,170.99586803645423,80.76731806348063,77.90512908817809,22.879445403095353,62.398996832870246,159.9037658593487
108,50.81058684361429,71.85451486930732,49.01745502579341,111.40352956689445,123.52501841017094,104.3833500393624,17.599367433714946,172.83967312160544,153.90908601423314,150.27041582436735,88.40436680114198,170.85927331341418,80.73425537991064,77.80521031393971,21.043928025693035,62.38607454110104,155.2403056878905
109,51.6113259617533,67.64022289531891,49.08095610434828,109.2358928229586,123.93426660998347,101.8599259591699,16.721082469974363,175.56257685951985,151.36727735359275,161.73452090625324,87.9881272623094,170.6701793133148,80.44216402727302,77.33172689664927,16.028896933565612,60.15493671861032,158.8414943895455
110,56.44828413115116,72.6713013732132,44.59472579905275,108.41083940325746,126.49619477393598,101.96650451179623,15.505112881061912,172.9784885430149,147.77742734407755,161.2819779783284,86.13093726441092,169.01546868730097,79.5006287193497,76.21444369059827,16.223017242062035,63.8161136042047,157.47337566195299
111,61.39483342954083,73.78749455619065,44.414379235421904,108.96400526208755,133.29025622635876,102.70431061366727,14.690598419221127,170.1525651315784,146.5927269851921,157.44380503483794,84.60690912696687,168.78959842918317,79.77679165240738,76.44884201723903,12.39266112664982,64.54962602666565,155.46196671235728
112,60.769770078343086,72.46725111804976,45.69243151491743,110.41262124217745,131.57768853353878,99.78792183705174,12.08125029364395,168.46575741658214,143.23847550851934,150.35456238998495,83.59413686783925,167.93185025078085,80.6282077517137,75.69643330396498,11.697481039706673,64.72018972726002,156.38450712293817
113,69.00748125006074,81.10376950366353,43.637567702271326,111.96294936092855,141.6070254226315,90.10734383902077,2.721057144004326,166.0226224955217,135.53622365095336,138.60087458277752,82.97054607579315,167.74028999090078,80.42087878244745,73.79841716475514,12.096288253602793,68.32538165865722,163.30156535151735
114,73.98047739759667,82.43811896421525,42.976966761935465,112.45809495672783,146.43615813341373,90.14599346568936,5.462526518364409,157.82844810633304,136.773404522908,146.13384054974773,82.39527569575779,168.46699533438522,80.7153851248208,73.33157448659347,8.457641566618577,69.48112819479238,152.36592158796864
115,81.83659397240613,83.37392614014857,45.220069060124864,112.37156935374242,155.92031027318873,93.62204181814808,10.505497966440824,150.92591574383405,133.5639572049055,144.6888901767794,81.8516806349604,169.43652930328173,81.26452141008703,73.132490613713,1.5373321677424343,67.15150029361754,140.42041777739323
116,84.35256654519048,88.90123582630224,46.95950332263162,112.81230627565053,154.7069170782576,95.74339284767659,14.656316843595805,154.4327730628735,137.52403539491814,142.22823745247845,80.78182556126956,170.17538273481884,82.47243899234682,73.63716088057265,4.548669281111756,65.85280295301891,139.7764562192777
117,86.40609536414809,95.26227166556887,52.223898763267215,113.74231837068551,154.2998984881338,102.18122418006462,22.100683235259886,157.05129154242928,118.90805328834747,138.42471956342828,79.71543612403184,170.94384923982707,83.30007296859883,74.7933190919494,8.856176301420788,61.518419607418295,134.9506083071694
118,91.35220248990193,98.61581000807904,53.754948442863494,113.21861809020864,154.1782004952568,105.39351101148176,24.865881858120964,148.62186087583018,121.37839210582325,145.40966480533123,80.0435086602091,170.94960380988468,82.92297998522301,74.8284668942836,7.2636075181771105,59.46366964734514,123.75597901770922
119,95.55711200925172,90.94725435105545,56.21101098860843,109.31911804237139,151.8575126116768,106.24643181206024,34.14536762026768,149.28863047592995,103.497210914963,134.57160712040204,79.50740323995167,171.00588220609185,84.95266710023415,75.92616095139059,4.609857658196276,53.10810705376296,115.14326285566227
120,107.86447327618438,106.98219426719716,53.84862542860416,104.2741607041885,150.38390473954536,131.0112953193769,31.882032053802238,147.76326307897173,113.3132661300845,119.65654673907376,79.11765062090942,171.8265637103119,85.95335920807437,77.6010355407919,0.8822790089872257,50.425535275584345,115.8812310251695
121,122.64262973916624,97.28308827770955,54.18285452959093,99.22188431592396,151.62008390552006,144.64445342495378,42.55625959586228,144.36426998712523,112.56506978932337,123.30756328336905,80.42301431706846,172.37235529980808,86.85757421137652,79.77596089657209,25.359541461456686,45.03902978633303,101.80801039126294
122,135.90555064954495,119.42732402848353,55.45916809884134,98.62923609784842,149.6990471724688,147.08646320216064,51.12406669140398,137.1728760991499,111.88020879505856,118.12604879166335,81.8435275975828,172.78638645061355,87.65725547214105,80.797648465911,16.478226621061424,43.17006799900708,86.04880940774592
123,138.11762016727977,123.82080438681916,58.70245760154945,97.26034207166563,145.5308434133079,136.33284368083508,55.831992492682566,132.40619940103133,113.63159579686516,122.07399429439047,84.67976054094784,174.27503271960433,86.33710005018179,80.93817678300051,14.296815780460605,38.557884470116186,76.57420690834877
124,140.09901111903153,118.18180990089267,55.97960353774348,93.16553168110975,143.45492020153412,136.36766034916374,58.68858686056074,127.3063342516164,114.14970412061649,131.96637602928158,86.47695465757158,176.84869183178898,86.54569260545573,81.82150570944107,21.917201218138857,37.185928143366276,68.61774739105567
125,135.2442022736827,121.77874307012131,56.00966813648197,90.4963787359662,140.90362237382095,137.35806285759833,64.06717140042409,120.12277118238272,116.5263472858768,130.4713491777929,87.89682709642528,177.62585391949634,88.1639730949508,83.82410218117967,13.465459203561394,34.48671059948423,56.055599781958634
126,131.69492437997576,120.69699804416868,55.83786166854982,89.34323774827331,140.92777274036058,136.30018585421433,71.50857242086553,114.09941223240587,110.7382661662762,124.70140011796751,88.31527694188917,177.88669524833705,88.97804704025205,85.56327438628536,10.99792633580708,33.50537607972349,42.590839811540334
127,130.7155159029351,118.65778528629487,57.99065315709954,90.06806140440723,142.013141948841,133.6630837462361,76.46824901560424,109.27985109552041,108.83092100569165,123.25282659244716,89.08900250538453,178.28946361401628,89.89845473323508,86.80459475336028,12.057730616640228,32.077408247307694,32.81160207991617
128,129.95133818122008,119.47445760043144,60.03401196482296,89.87038625720386,144.2788565640057,137.1618966499197,81.55653467419123,105.09589279354496,100.72335767672018,126.59560309943076,90.73786166057292,179.30659114182626,90.54945391896486,88.41351891144856,10.476880580788645,29.836374292380903,23.539358119353736
129,130.35862156778572,128.49591431201517,62.357302177740955,88.87834224044192,146.71184404525147,140.76669436553706,79.7513357960435,100.64761566397577,124.76770135492585,122.69688209404924,92.69068835513549,179.7267753276503,91.49513875134934,89.01556677125957,1.8627072557705446,26.52104006270097,20.896279867932265
130,133.70462368907843,138.4176595055456,65.87376357201735,88.40300082926085,152.11965797943415,146.07788833921825,76.7296443529003,96.39673111424355,140.3292691240231,128.5132772697345,94.46317197841981,177.9801632433585,92.21862076886607,89.73809843144238,4.713035816467169,22.529237257243494,19.667086761343256
131,139.37943388607604,141.15071009893876,71.6054613333717,86.60405792043547,157.6816204555369,148.46067084654223,73.72787180297317,93.73305462169931,139.92957525865282,128.63807987617355,94.92417899357764,178.5315812194096,92.13055612755512,90.53140670707835,1.7712762128627162,14.998596587063773,20.00518281872614
132,134.00822442595882,149.5749408928976,79.27933326669125,84.72811652331184,164.53257232502474,157.21615759576514,68.72520475350171,94.16877286984186,128.95772536895086,129.48092968566374,95.86762988107829,178.134588943335,92.28527930122857,91.07799101149648,15.566716466938772,5.448783256620587,25.443568116340145
133,120.82406872743832,137.8975602202414,85.11221419159249,83.19264347780324,145.91150036865446,147.33846270918727,65.2769880514207,97.27532266009158,120.70586226099759,116.06725009470122,95.25792146601931,178.30893330028547,92.15647509799729,92.02310086366478,17.073491492803072,1.9195707137892413,31.998334608670874
134,125.43771026928327,138.51084761390575,91.92392701677397,82.55098556265168,145.23515498530924,147.6489179434669,63.093367439589564,98.2853549193219,120.09028340106643,121.4890864302247,95.91771109644847,178.04031647814546,92.61632934154666,92.54951488317646,13.07313734462248,9.372941454122298,35.19198747973234
135,122.57703000745741,131.97777072454062,95.31320608494042,80.82748025036102,141.6928667330998,143.88190249448112,62.392891588005064,97.80444711329382,116.72972795466873,118.33714375763367,95.95235569010981,178.1603047391344,93.61508785960227,93.60250741645932,9.40074071708321,14.485725834579398,35.411555525288755
136,115.81431606986092,132.76253860120937,98.43885441625821,79.65504154980077,140.10937685043484,144.78813851895376,61.782425022055754,98.8914929551197,111.47342706201005,118.10254361351026,96.03949990308962,177.87676786020572,93.70976705619182,94.48888994458447,16.94822253134845,18.78381286645744,37.10906793306395
137,122.87292408940272,135.57650050250137,101.32668191472382,76.92236876129498,148.02825801048834,132.6946263213722,63.03123620525951,99.07910850454348,102.78198352742673,108.27968630484332,94.31542133087815,178.69276505594988,93.71774384286748,95.24037420634676,12.70357641309866,24.404313153428845,36.04787229928397
138,125.74808422090362,150.90659040850917,104.93218149658301,74.17627010206954,160.6566768364015,143.25265180218287,63.45663583639532,99.25629453126352,111.94119381080887,107.52374386228875,93.95717406045827,178.70226582668747,93.48606212110354,94.80930614465088,25.158506187605553,30.755911394513475,35.7996586948682
139,128.30778368472951,133.54670558905102,108.21430888283925,72.33653257228659,150.34532982522583,136.09084606252878,64.2627043102394,99.52056287172911,118.86492743605996,101.61477660780572,93.34779369369845,178.55385720865877,93.73493406976701,94.22791707274719,5.238921904321501,35.87777631055266,35.25785856148971
140,129.96655855819134,128.57209597460195,111.97389821758549,72.78938844443262,150.06108739207937,137.06211442136603,65.69578807642563,98.98646077947122,127.08237043253662,97.57759204255713,92.7706000351864,179.18850306711937,94.2896922505607,94.53588794507012,1.3944625835893874,39.18450977315287,33.29067270304559
141,134.18492716407144,126.32731854162333,115.6691108180109,74.89934021836211,155.4250744071441,138.67410707634295,67.16299132930861,99.26290209975936,135.73642981088545,105.89148043385634,94.24013305609763,178.11963774136692,94.02766364854604,93.6113876990661,7.857608622448112,40.769770599648794,32.09991077045075
142,122.66395706508337,129.77544780703076,118.47465845721794,75.005402795127,144.90882880104328,131.2777314373701,68.70864471817195,100.49714662279324,129.4011910246693,109.30255744353033,92.6543760014984,179.67511249791517,93.93384929628112,93.3311120038697,7.111490741947392,43.469255662090944,31.788501904621285
143,107.39115380624676,130.83715676702838,116.62800757673709,74.84989189974358,142.39607288510874,127.60870350855177,69.84365484466495,102.40487233969354,126.78885027589138,114.54950044992808,90.46682600850339,177.7103209157272,93.99771499760703,92.97692444409196,23.446002960781613,41.77811567699351,32.561217495028586
144,122.06296476706292,119.72822914091577,119.4512680715509,79.14821532447529,147.91295157881405,122.93678072865006,72.70440219028185,104.59809683129927,135.69651584754584,110.50443072887981,87.63982957389624,175.43351546308105,94.3109460433388,92.48531363280037,2.3347356261471504,40.30305274707561,31.89369464101742
145,111.29357920447937,87.70588749175178,121.08032667444641,86.8919715113337,122.46154818460798,117.17490970314266,72.23613729327938,107.47543294077967,130.5301630265935,103.95658284313919,85.71071702589994,173.60543253078407,93.49551208970861,90.34442217185274,23.58769171272759,34.18835516311272,35.239295647500285
146,111.9467046670826,85.52524715158522,120.70130334984133,93.62398166413627,119.39062960128246,113.65384228072487,74.09929108724538,108.93783028361867,128.20525222819924,103.26888762155308,84.98500510322214,172.7844651071223,91.97580104641283,88.43347859043111,26.42145751549738,27.07732168570506,34.83853919637329
147,76.45560193419286,75.56353572041556,112.19468971159773,109.46824875272908,116.72235471121782,108.62060950635887,75.6421414569182,107.33534688749619,127.00090208979611,103.24511320576397,84.49117139034047,173.67987641148454,90.83622530634818,86.63998628974953,0.8920662137772979,2.7264409588686505,31.69320543057799
148,77.77285903574315,92.29948119309681,111.99917631396698,107.7107518846232,110.78044023278437,105.718937568386,77.26982621224738,107.31055955293944,121.70340964101958,97.45559368171638,84.80867384782502,174.56584471176177,89.81060323700005,84.64975153395879,14.526622157353657,4.288424429343777,30.040733340692057
149,81.93455731244127,91.56545932176283,113.47012447006242,107.57907160090366,111.32065059254235,111.58424952872731,78.31232257659046,107.8205300455524,119.76979220669585,97.65966349973819,84.8002978651024,175.66264358785358,89.188666550542,82.92305669582863,9.63090200932156,5.891052869158756,29.508207468961942
150,101.12705943783448,86.75341936557355,115.53341455312444,113.81082234366785,111.35968418731021,105.26970531886138,80.42691401033593,101.59085035940551,120.68220897309718,101.7603704021219,84.95748842601326,177.36843257089248,89.2179081528871,83.02412940995883,14.373640072260926,1.722592209456593,21.163936349069573
151,87.16741422567014,94.45325362875923,112.79908767118879,111.43811525960903,106.19681403434701,105.0697885013118,81.35150863241222,111.57012892016729,125.84028278221614,96.13326648899232,83.43860157918422,176.23339505223487,88.91181672546864,82.49150498841244,7.285839403089085,1.360972411579752,30.218620287755073
152,98.07058660911356,92.51516999534707,111.19282990228787,113.5448015830572,108.57228621724252,106.7872919917379,84.00227314919229,118.39547971979482,110.64826791245527,101.88841942132407,81.64906286129356,175.81353651595063,89.05068520650441,83.46334890828797,5.555416613766496,2.3519716807693243,34.39320657060253
153,98.2955787066033,101.57992675955335,108.33188838340513,110.83711301707409,111.53874971616102,112.57193680601081,85.64538077756373,117.42044978205114,113.6502464809431,103.43537615835069,79.87491785043086,175.444332043425,89.18864836247457,84.7030648840954,3.284348052950051,2.505224633668959,31.775069004487406
154,90.83474479517966,99.99262761689111,108.29533862669705,104.21912358009456,110.31800898381344,110.5897888742003,86.64983777575164,117.11463260077173,122.89647152823869,99.4864674771785,78.9252677860897,174.76182336225853,89.16531250832357,85.64957408533321,9.157882821711453,4.076215046602485,30.464794825020093
155,94.81733015096353,107.84572940485292,106.44912793563718,102.8261458028068,110.7582059190992,114.0916729660085,85.59901100558037,112.33943012534858,121.11048082965564,93.85705832628544,78.38410125434447,174.08667555314827,89.42477837323021,86.22069142924724,13.02839925388939,3.622982132830373,26.74041911976822
156,97.4734598163085,100.74838301186581,107.20885190112723,101.54988793163284,107.57749707301585,115.67742293047755,86.09109514222577,110.38967883495638,119.9788553671937,92.33798812125278,78.82841750508967,175.22939286473823,89.47358896391175,86.67841868014335,3.2749231955573066,5.658963969494394,24.298583692730617
157,106.93361741259986,108.3458287925304,107.06121284367606,101.35729509383134,109.61164979770452,117.71154794026465,88.29378928995881,106.90012787516571,121.60993628046569,91.76934719522748,78.51465666331752,175.14474006613708,89.91412152626535,88.00770950944778,1.4122113799305396,5.70391774984472,18.6063385852069
158,100.42993667075966,111.24547359842373,105.22792559295708,97.26857733787644,106.8122451280743,116.59811119209617,89.58272344495153,110.58849744729561,123.47222679540258,88.36079143804476,78.03781258408681,173.57153114243349,90.24294947111166,88.01370238696306,10.81553692766407,7.959348255080641,21.005774002344083
159,106.58461165468835,98.30351117115937,104.36369896303702,96.89521552731065,109.3232023353274,115.3475607396533,88.67441651102236,110.37910725453584,124.36150662823762,92.57806888100441,78.01677588781456,172.43529469376614,90.85896374405257,88.732901664934,8.281100483528974,7.46848343572637,21.70469074351348
160,101.1196992706499,99.21651612544882,103.47425249633878,92.87644242590483,104.24372567131782,112.82706260849622,87.0727070121722,119.28069662826167,121.41748074785002,95.93500671405592,75.25180903347355,167.75332906316635,90.71483751678302,89.1599886063918,1.9031831452010834,10.597810070433951,32.20798961608946
161,94.66154823716766,99.14432709220397,103.4505952269407,92.94594223402987,101.26739454481405,111.58964257640825,85.6013078524211,116.0524700747192,119.7214271891496,94.31972418789026,75.54517100138072,167.94604581195625,90.3768154363066,89.68143495076272,4.482778855036301,10.504652992910835,30.451162222298095
162,96.85025874951621,111.26644181083805,103.72575008909106,86.95405104947524,102.92758757190037,110.80580305381366,82.48923588412005,114.99844921072072,118.98875576243665,94.01929639354063,78.48701249548012,169.19803201439868,89.74577823814951,88.9526197522999,14.416183061321831,16.771699039615825,32.50921332660067
163,111.9655736906224,119.92400343114699,102.87330337477917,84.12790455803055,102.91651476551735,112.88375419487346,82.02265274214213,114.83160332502563,113.15973338334334,101.0025499037204,78.28143551058761,168.42419954669646,91.19428248403135,90.14481302674871,7.958429740524579,18.74539881674862,32.8089505828835
164,115.30050191972367,120.80486529621116,101.11209581743164,88.96789750462543,101.8262200759615,111.30548918658134,80.51385454177718,118.58563345554765,108.44612086811352,99.94099816628395,80.78680421553028,171.2273236496085,91.00689078237032,89.87844265006558,5.50436337648749,12.14419831280621,38.07177891377047
165,124.72179924208173,123.74054449214987,100.29926676913665,89.76697766276101,101.30359280182458,109.01538890126245,80.11947463771504,101.93558151998552,108.91199336962138,102.63516997244771,86.02767995368218,177.30343034146946,88.01577218585324,84.22234740937553,0.981254749931864,10.532289106375643,21.816106882270475
166,101.39096442247619,117.7389035698283,89.82600700917325,93.28278936223967,103.30485192415925,119.93920755658759,70.40308164228905,88.01329232984345,94.45548250671716,99.25718050319863,81.45604544081274,170.13355573302385,85.22950898842839,73.03084100923574,16.347939147352108,3.4567823530664157,17.6102106875544
167,122.27651197568252,123.8433804895057,85.09863997567709,87.0408389379285,101.40289066710207,118.04292771016064,69.3792435973335,90.12898185599914,111.57291336062914,85.03701408133324,83.47939729035743,172.46034144969587,89.84537247508092,87.22645849298496,1.5668685138231808,1.9421989622514104,20.749738258665644
168,120.43031654515198,132.27880497547304,78.92101002151955,79.80655486767837,97.91301659436226,110.64441989960886,72.56019758964284,92.31757870262769,115.77651196208667,90.94900763838393,84.65642787932596,174.5477030707108,92.55246615187923,92.6222292680263,11.848488430321055,0.8855448461588225,19.757381112984845
169,139.16689274531873,153.82067172474126,81.77756146700405,78.89462602593748,102.11949259727741,117.91760432820837,71.73982874368953,91.0017350556774,136.1828332645441,128.7059100382455,83.87161946375267,175.57098679799296,103.29061692013236,97.84699032089449,14.653778979422526,2.8829354410665644,19.26190631198787
170,130.23766838203682,145.51543125122748,84.43161860256534,77.15173499283323,105.78586889448324,118.82676931293771,69.97378418641338,89.60733420876302,137.23038269504403,113.46668217339929,83.9554453675649,176.13481947329635,104.05180210428426,104.03515688291593,15.277762869190667,7.27988360973211,19.633550022349638
171,110.19104192291456,129.04336845578916,72.88534003883589,74.85324503605038,103.25442755262556,131.06631398329128,68.04910611800202,85.83330769275948,136.6243609418356,92.58862392566024,85.67882691661275,176.63942757043722,104.16750833244254,106.26656086223593,18.8523265328746,1.9679049972144895,17.78420157475746
172,91.29378407434848,126.65165850812919,75.19364816494937,78.79977017071175,97.56532870378082,106.20450395057506,68.38616264310248,81.10107228210244,136.91227017263338,86.75919853597316,87.5396022360646,176.88765103655624,101.3150687181782,107.01308228782288,35.35787443378071,3.606122005762387,12.714909638999956
173,81.58770790162811,139.49396903908934,78.68759582219036,77.78540880082663,95.34145872738965,104.70603510639918,67.68587510839896,75.08270246872962,138.21574208119563,111.18580300960564,87.81331415500904,177.46937927243795,104.8736382950731,113.9338836038378,57.90626113746123,0.90218702136373,7.396827360330661
174,86.1215130170769,134.084523702593,79.01656026787609,79.40713187114756,93.42616655911199,99.96567198783227,66.75054990614504,78.72628532140124,133.00459591173586,98.5508860903568,88.75447867025389,178.59594406358056,100.91230647029138,110.77898895674251,47.96301068551611,0.3905716032714679,11.975735415256196
175,97.14672098654424,137.55500678246727,72.36975770780627,73.39870425463572,99.19863452432296,103.54766514548855,64.55404171794345,79.32580025954631,136.89873676353747,104.84397794887211,88.8408038818759,179.90598014877474,104.73798267460255,109.96559639014333,40.408285795923035,1.0289465468294452,14.771758541602864
176,133.72697383986977,140.89461337055428,77.34524411716501,94.13610252487972,102.72124037529757,100.98296436837822,60.227360366870506,66.3263812975881,156.32651604840336,173.04486752412578,91.35874599514241,167.50200871049125,100.02964515169835,134.61147338798744,7.167639530684511,16.79085840771471,6.099020930717593
177,105.87277604498152,135.20988070313575,75.48100097695924,98.62371323532321,103.11703322303612,105.47199712898576,59.55096033866924,70.21027546610836,153.13110121530661,175.41655340566297,90.64920703997745,167.22636782269336,102.8245192506963,132.16423254947867,29.33710465815423,23.14271225836397,10.659315127439115
178,118.83060467546008,140.3207173136111,73.85660054686333,99.7718594965515,103.30745491275387,103.97304219271565,58.68394739274839,73.22384451339677,152.71582914996168,167.39038560008376,90.18531028401361,169.19373396724393,102.08096087867034,127.58440503184421,21.490112638151032,25.915258949688166,14.539897120648384
179,77.8739453376197,125.37884015310445,57.423750644245466,95.17632322540123,106.70125673283117,97.5913815130963,54.14855855631962,73.00564377635737,153.38961614865636,163.44222376927215,92.02058046485048,166.61832530963216,97.57845185623223,102.3485761840315,47.50489481548475,37.75257258115577,18.857085220037753
180,92.83352115991764,138.38951550339124,57.832531352447795,94.49494108950852,109.73289527969548,99.30976905926923,55.26681936714425,65.87327986678063,148.538175521892,173.84777054691813,93.32987432509223,158.10407974844549,101.77792642610734,125.6379651508706,45.5559943434736,36.66240973706072,10.606460499636384
