frame,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle,trunk_flexion,trunk_lateral_flexion,neck_flexion,neck_lateral_flexion,knee_angle_symmetry,hip_angle_symmetry,shoulder_angle_symmetry
21,131.5493690067356,148.97518466422792,94.18477872370725,85.33777745488163,122.93159284103582,128.51920935983392,62.84270192852614,103.49444173149995,102.51399254184668,130.0693768115377,94.28871303772713,177.88733297627329,91.5842003906262,93.14348311654646,17.425815657492336,8.847001268825622,40.65173980297381
22,131.20869577544795,148.85371642260273,94.50882610481993,86.06040474564978,123.35443881172284,130.48541536093245,62.50498969559483,103.19975833805617,103.84332681922298,130.14630913890213,94.10902642244093,178.20196527734672,91.33572450362885,92.69661805929833,17.64502064715478,8.448421359170155,40.69476864246134
23,129.272725060837,144.29278538746672,93.85588528264977,86.74593572046972,122.01392071352429,130.2687414424585,63.16265963753684,102.94696500533703,101.37164595850298,128.52362240018448,93.5025563972874,178.53995479834973,91.4568713534519,92.9213496232143,15.020060326629732,7.109949562180049,39.784305367800194
24,133.26614746505814,147.87659309047325,93.04361694783078,85.19480953022182,123.88434624920956,129.96159789791335,62.266380229691904,102.75849805347225,103.74352724377732,129.87242988395775,93.69050658522853,178.1963988652972,91.59023957379961,93.30375626113297,14.61044562541511,7.848807417608967,40.49211782378035
25,135.18416944469166,151.7676703210327,92.9399176557981,85.72240689598712,124.64217258655503,130.70793068809883,61.91244652366792,102.5960555327555,102.83815669736337,129.68580880447018,93.68567478791618,178.15320037710669,91.30286492485827,92.74977967977135,16.58350087634105,7.217510759810978,40.68360900908758
26,141.44893437389237,154.63406406239886,93.52009289515902,85.98430330183844,126.56965569523284,132.6234532960251,61.208100478919505,103.69816533381335,104.81918995297251,129.45506681358236,93.42071281040016,178.2946390586337,91.20388000649473,91.99921887714682,13.185129688506493,7.535789593320587,42.490064854893845
27,139.19692764816313,154.9035831319073,93.3773287210762,86.96224301178975,125.84239421801607,132.22854461121688,61.17203425963744,104.32042740401918,104.76510320033445,128.2427429520733,93.23926640465334,178.57679927053033,91.19580611450658,91.9624181604672,15.706655483744186,6.415085709286444,43.14839314438174
28,137.68060006513008,153.06299020665,93.43708443026725,87.42611383226576,124.9275774559606,134.19494695618724,62.23779637231144,103.58147059890429,104.6741833410269,129.04407979137721,92.7686851617754,178.7573994980519,90.99016729599181,91.2983154328844,15.38239014151992,6.010970598001492,41.343674226592846
29,132.29986749477496,150.28083930382078,89.20535639145355,86.46008868596131,125.56778837318345,132.16402299365458,63.2886357446739,103.82859828827901,105.16088342265694,132.54847665267468,93.44696721987769,178.5614765128982,90.4163268095478,90.9929164989546,17.980971809045826,2.745267705492239,40.539962543605114
30,139.97031675023246,152.79820314148202,88.13566538476242,81.22669618055669,127.7323031597564,132.2087487906607,63.419794987774125,103.84197129775103,100.7382816910694,131.52334366120127,93.5378356325731,178.31729484817896,90.72204196447292,91.68683510390808,12.827886391249564,6.908969204205732,40.422176309976905
31,143.71420140757797,156.97110025155015,87.43422771720122,80.34566914394664,132.5986038332805,137.95072925009214,61.47879692698863,104.0608532326633,100.05911833489503,129.72394765132302,94.27214159096071,177.5717062062773,91.01045309706032,91.96825947652533,13.25689884397218,7.088558573254588,42.582056305674676
32,132.48896778038116,130.27197853871598,84.05284275713453,84.08723873492788,134.83571850803946,146.16992834551,59.94536983342253,103.11232209773155,106.9893522666961,142.7580541272921,95.26918815113794,176.35852509628384,91.5863770731593,92.72095580225056,2.216989241665175,0.03439597779335202,43.16695226430902
33,129.62188922721847,147.5974374372853,82.92722325768506,82.36037467679475,131.60455414585607,136.36395699723735,59.60382492054045,100.744634584261,98.5991007700809,138.61791129137654,96.33801861032319,174.79764432164794,91.16634167862271,92.81273874056201,17.97554821006682,0.5668485808903085,41.140809663720546
34,117.62548542285413,151.00348321463684,80.82471779994351,83.2985539791255,128.18852346216545,128.56833101147873,59.916807148115055,99.10057729750835,95.77997290434573,135.50115497729172,96.74896798002993,173.57763801130363,91.07399388851334,92.6284099431445,33.37799779178272,2.473836179181987,39.1837701493933
35,125.8947315466523,152.00883350825467,82.7294509159593,81.44559972739205,132.3463570296351,131.53535178135434,63.88265318924787,100.12002957461748,106.78157219607925,127.07960873232643,96.93789206513088,174.11123104249276,90.84792204434993,92.15365240467233,26.114101961602373,1.2838511885672546,36.23737638536961
36,128.57007528926783,151.41389511564336,84.77403019602129,81.16486130274221,134.90249908681488,140.6847746961936,68.95253392762187,101.49458961336886,117.3424570835621,128.11643816457308,96.50612043201731,174.7489171725804,91.35158088500796,93.98762792175243,22.843819826375523,3.609168893279076,32.54205568574699
37,128.23470700482738,154.5991041936558,84.60463960616708,80.74949062971007,133.54803971880636,139.57146901395734,68.68088881356405,99.12985972781394,115.66551682548604,130.26705498906412,97.63005380568393,173.7976797203195,90.59753051720938,93.15891423861417,26.364397188828406,3.8551489764570164,30.448970914249884
38,129.98476605099415,157.30410827675394,84.88349507848669,81.92238481455816,135.60054661535392,138.45057421589203,68.41642977203391,99.33885132029312,110.81969975350502,130.06923167703417,98.10699873549149,173.7186154997164,91.08169129930383,94.33730180092033,27.319342225759783,2.961110263928532,30.92242154825921
39,132.00033132067503,161.28154662219083,84.5977414690269,81.2577917872413,139.14772230459016,144.8454139820944,69.69927015887158,101.85900085656144,112.45096947609558,127.92125272785243,97.93870930789238,174.48177219948602,92.37531896050264,96.86956838279274,29.2812153015158,3.3399496817855976,32.15973069768985
40,137.98181002561745,159.16176030600562,85.19827877851753,82.04565478227852,143.54009406041027,147.8629784974728,69.6101168038741,103.62189504698325,110.45077540989267,128.9655750786755,97.96216058941926,174.6621215585534,92.76866724617346,97.26190480133724,21.17995028038817,3.152623996239015,34.01177824310915
41,140.48327850121734,154.08308637575539,85.22360185189932,81.85061314709684,146.52720734673764,153.0009565057092,69.07307077928162,107.28956858800674,113.54760629379433,125.5342958239799,98.19491290617425,174.571249051048,92.70430370822712,97.01199333303785,13.599807874538044,3.3729887048024807,38.21649780872512
42,139.57572425214386,152.256039664476,85.24439284239598,80.9393720270987,147.87567437441322,155.84887001870703,69.45046172842049,112.08745816971556,118.10040777702855,114.1787056237168,98.27792329139182,174.6605269497409,92.94961289616357,97.83594325994761,12.680315412332135,4.305020815297283,42.63699644129507
43,136.42588998826017,151.65585480788263,85.39053452646168,80.67917690072427,147.26710508961747,157.29851254359966,70.96993852401249,121.05715689810513,123.53668565848339,90.76258695114271,98.47626773188881,174.7304747328204,92.69051107894818,98.25996058448972,15.229964819622467,4.711357625737406,50.08721837409264
44,134.74580586322077,149.0017864152614,85.45257052068781,80.14508946905741,145.11772433883044,151.02089783312266,70.54737936946336,125.64532789273566,125.32029865844346,102.40098941950248,98.38015840250756,174.82176576857677,92.17753522963335,98.18519408709024,14.255980552040626,5.307481051630404,55.09794852327231
45,134.08285427888427,150.55143786283912,85.82759948278506,80.12969461221087,143.69188558854216,153.9107834163463,68.83278079755696,127.42658338919125,124.52006164358559,105.2519883076714,98.39812731251253,174.83124448818188,91.87954758464613,97.81885133823012,16.468583583954853,5.697904870574192,58.59380259163429
46,134.07371801509743,151.33414653596773,85.6872021097814,80.23570231432832,142.690022099922,157.35857521035823,68.21029687671746,128.10560534382824,123.43296831822153,108.60559999481,98.32839287105112,174.79994731236226,92.07486238005245,97.91521721664428,17.260428520870306,5.451499795453074,59.89530846711078
47,130.612201009173,149.24222744273908,85.46633813012258,80.15465794567486,139.69821477706776,152.56603040870218,68.12810244685771,117.0602368865922,126.50304446653597,127.8372366883832,98.3157305809558,174.52901440495373,91.95500780732247,97.25134200575853,18.630026433566087,5.311680184447724,48.93213443973448
48,128.91470785634505,150.45948440489101,85.1792261882095,79.91462341395909,136.7700848046336,151.41108546645367,67.19580254229294,115.11232660420791,127.57752233637979,132.96296301857583,98.40793086806218,174.24076943082244,92.23534261263939,97.41645641459928,21.54477654854597,5.264602774250406,47.91652406191497
49,130.78449680789745,155.80591211810955,85.132371645069,80.21440870423872,139.23581885667542,157.1115221074873,67.61940225485765,121.93563645398407,128.26298272584242,125.88713328554566,98.45288641273318,174.4075820148369,93.2182123602258,98.38146305297818,25.02141531021209,4.917962940830279,54.31623419912643
50,131.8905143280141,155.54422819340928,84.68114938921819,80.23825093528,140.94724825107744,156.59424755259832,67.2605089095744,120.5253316690417,127.32636621342311,127.19822328849467,98.53214440898938,174.58295565321308,93.84885442112267,99.4906860191829,23.65371386539519,4.442898453938184,53.26482275946731
51,131.66159215746302,157.34602139356133,84.28267575927788,80.15721380743749,140.7955633140102,157.72816815612086,67.10676083919672,119.98524207566382,127.9558856603854,127.86317627715025,98.5338194678179,174.675402092345,93.91630661999847,99.8027845812459,25.68442923609831,4.125461951840393,52.878481236467096
52,131.00516749501347,156.5423822551765,84.07140987376256,80.51684599258846,141.06496611439158,156.81013265256868,67.81622723193986,118.73164582388173,128.66104170637834,129.29742647916223,98.4900024643844,174.7575265983172,93.9439519358597,99.84013827154882,25.53721476016304,3.5545638811741043,50.91541859194187
53,130.0984332976885,156.672649229129,83.65403386247993,80.66449493348858,140.50178511540807,157.64612794466822,67.30410181035231,118.82550444783874,128.06032191747866,127.94972630912149,98.40476650215633,174.8816597199054,93.94356773907606,99.78898906840494,26.574215931440506,2.989538928991351,51.52140263748643
54,129.65977262772756,156.6931688270979,84.08969073870061,80.75654499808677,138.45718410639805,157.86655646750577,67.72796362945164,119.27470839570843,128.97054009599714,122.16192915358049,98.4025091624421,175.00584269408424,93.72664348664713,99.47928399429453,27.033396199370344,3.333145740613844,51.54674476625679
55,130.3122063744222,158.90599814673524,85.05195061747449,81.86134241100973,141.26605942227042,163.49048789727524,67.53576312951273,123.31515694141153,129.2014202393458,117.20701941198435,98.25312320305228,175.3671100074605,93.69166909584477,99.35056326033492,28.59379177231304,3.190608206464759,55.7793938118988
56,133.2560935436554,158.3934596863204,86.37064014013953,83.39724213666668,145.50611519759707,165.14297880266912,67.29939492574957,132.62700448536947,125.77356305542018,100.6508856529596,98.23985751305564,175.56552551991564,93.79859946298174,99.33067430216015,25.137366142665,2.9733980034728518,65.3276095596199
57,135.49290060721464,154.77109758162598,86.50528430090188,83.52454732255562,149.34324174323683,162.3358607729558,68.33062819087965,139.0488460791535,124.94681536900133,78.39746762775569,98.1914509014347,175.5847723352373,94.05188095155208,99.6884174059784,19.278196974411344,2.9807369783462576,70.71821788827384
58,135.88370091952876,154.13579379536338,86.90987349994975,83.34814876813154,150.47601073902132,161.30074964867885,68.17331790724346,141.29814405815364,125.8147178233804,56.01613203120131,98.42213167257547,174.85936597250205,94.4491922089556,100.74103177819137,18.25209287583462,3.5617247318182166,73.12482615091018
59,135.4971185576456,154.8604584740117,87.22597859152648,82.72971409517619,148.5438581797096,161.82658308553687,67.11724801760317,128.91574994283917,121.88822434428894,76.50309393671014,98.64014392292441,174.6580496708438,94.9304138917718,101.48860885741337,19.3633399163661,4.4962644963502925,61.798501925235996
60,139.09189533017633,152.13167292912368,87.06483443617998,81.07757616111303,149.544846848707,159.35645765237103,66.99087689872606,123.12888604990249,120.37358746664498,89.88992941596979,98.93903901464543,174.31428416912578,95.74398136656093,101.52906564852245,13.039777598947353,5.987258275066949,56.13800915117643
61,139.4138680047574,152.77449665617587,86.16210057330555,80.47233523079136,146.45507383352071,149.69685775571807,65.09342190457885,110.82910150120125,117.08312266569818,126.72944299016763,99.09822021044756,174.17626203284388,95.2547649455777,101.1025501058148,13.360628651418466,5.6897653425141925,45.735679596622404
62,135.53691106607903,151.72966397214142,85.70257695931112,79.5004604820827,138.0346474133031,144.12434002356343,67.4431275411026,106.74402076151542,120.75996874246252,130.07302415946958,98.13233215813983,174.98338326343983,94.58449941898613,102.35681614025789,16.192752906062395,6.202116477228415,39.30089322041282
63,137.8442382168081,149.99462691326636,84.6901334626492,79.08466593151529,134.84073292605876,139.43530258873295,64.19228162061864,106.5988226112743,117.85458809432538,130.07148689477765,97.79761542944759,175.22357955747702,93.82295127086854,100.68731432970344,12.150388696458265,5.605467531133911,42.40654099065566
64,143.7890316067271,161.568241358067,84.07649226945072,79.73973829302611,139.33745261442226,136.04315537403676,58.44101766484289,105.39642856619946,107.96366560465017,134.08613844832277,97.79856786135417,175.3016558799589,94.63923858518577,99.9933088129647,17.77920975133992,4.3367539764246175,46.95541090135657
65,141.18496320257964,164.7795010181765,83.32370011470306,87.5610777299341,140.08597263904244,142.62630690982627,59.93733934227279,103.10190930933167,118.91890769220934,139.88813364504318,95.63244944303257,177.05073132325555,94.92692892022005,99.24397679716849,23.59453781559685,4.23737761523104,43.16456996705888
66,141.67895985052638,155.8654559633368,85.95269031050262,84.09968345503123,133.6024039270229,136.7138501143425,58.50058354049641,100.87543811383239,120.06419517783772,150.64670094035122,94.9435292344303,176.1998288702112,95.13773299534928,98.8348523827096,14.186496112810431,1.853006855471392,42.37485457333598
67,136.63882099988345,154.35614419854167,85.94481500432805,82.72877805618738,135.2951426920285,138.08387567934975,56.96982778698256,100.75254366291878,108.9275559173093,151.87848632166674,94.7082685483195,176.43893785582702,95.26346415135328,98.49801960896694,17.71732319865822,3.216036948140669,43.78271587593622
68,139.9231849120739,151.1966220046108,83.45180266817111,83.43330275802896,127.89932110992406,128.18021527760484,60.497381209774,100.80266563333288,113.053864234478,152.3448890119207,94.28678332163543,176.89278987315151,94.66838602168724,98.566654084392,11.27343709253688,0.018499910142153908,40.30528442355888
69,132.3210396714728,149.1261521324875,86.18962258817524,83.11726448721298,121.00337207572561,126.18188769405451,65.46196238388941,102.84161083102326,109.59235301294002,143.7777007983877,93.87422756542136,176.88300177697636,94.32819483340438,97.86375795532136,16.805112461014716,3.072358100962262,37.379648447133846
70,125.935184004489,147.93808110273275,87.52169031451982,82.75445608360292,119.76197858001673,127.18202569496674,66.47558163960252,102.46070978767756,109.98107352007209,142.79545901972995,93.79692821527729,177.10892970787344,94.10431669830666,97.59131201133715,22.00289709824375,4.767234230916898,35.985128148075034
71,124.46389394834493,147.70806984907532,88.90111514360609,82.76408496860932,120.3830458113225,128.54287737747592,66.13877041912625,101.70048397518947,113.56073251824641,143.1469111105388,94.11387477575725,176.73847597237696,93.675719083303,97.22494314631561,23.244175900730383,6.137030174996767,35.561713556063225
72,119.17200764670642,143.3331141853705,89.35956429521751,83.19267783764302,118.9964852956323,127.07906814733578,66.96092226650177,101.17263497274348,114.32206160453839,141.60233839358457,94.29787718040926,176.45929037512866,93.20847149591891,96.5480499132815,24.161106538664086,6.166886457574492,34.21171270624171
73,119.6984211738638,143.47007312615978,89.59255231603036,83.2479594375607,119.33398787596346,126.16251632493902,67.1169137312952,100.7909158082837,117.1703422849364,143.30830502113108,94.29937099151277,176.51541589860045,91.58688185869528,94.72654326813607,23.77165195229597,6.344592878469669,33.6740020769885
74,110.91474734849632,139.73025984440523,89.7971542288799,83.68136919791516,116.77218730043334,124.75284760331839,68.9857883577551,100.8667298320344,106.65210040394533,135.0178420953961,94.14465724242933,176.39284205030668,90.5676581624462,93.44131661998163,28.815512495908905,6.115785030964744,31.880941474279297
75,110.06955906507854,138.39465384031212,90.17334771923339,84.92283615345029,116.25980193420286,123.12478365801651,69.30250848950396,101.12205163112642,108.94268865893073,136.36884110654074,93.89283827437058,176.36291330537148,90.1506837690949,92.36914613836545,28.32509477523358,5.2505115657831,31.81954314162246
76,110.18262811843759,138.7783974374754,90.44374209898885,85.4513814531723,116.92588445011197,123.44615083657982,68.91044988266609,101.00909078625571,112.06975638436327,143.55107726040868,94.33716361280386,176.22321018270247,89.37085076742494,91.30449953892516,28.595769319037814,4.992360645816547,32.098640903589626
77,106.97474206410669,137.2635827387487,90.41473695262862,85.8711990002624,115.91304365538794,121.79442177404887,68.92229577781639,100.62952022360012,113.73776563971353,141.18793898597895,94.17019241821622,176.20725800736722,88.7991390566672,90.1261393420225,30.288840674642017,4.543537952366222,31.707224445783737
78,104.36784348521772,134.1556333013856,90.43668899974573,88.40330414092246,115.46061135643043,120.30570680553498,68.40906737163793,101.14924650498094,117.45644158059395,143.76402169284603,94.04928301557952,175.86578715523737,88.48660001238792,89.25606592213182,29.787789816167873,2.0333848588232684,32.740179133343005
79,102.17132490433846,141.17215912196554,90.20839463796185,87.94410670883642,112.32742040887274,117.11571062428546,68.530792518542,101.59185719010614,116.01042232510518,139.22759676186382,94.00782293512047,175.68202375981582,88.16158273177231,88.4513269295188,39.00083421762707,2.2642879291254303,33.06106467156414
80,115.36631460355858,145.54150288837317,90.0541773208117,86.88033028638554,116.01679876640215,121.49887010413262,68.36941502956087,102.05966913852653,122.26201212544304,147.77129203441237,94.18492039782925,175.90770596459816,87.79461012417472,87.63250488196618,30.175188284814595,3.17384703442616,33.69025410896566
81,120.01972695717144,147.86445263420276,90.11046461654693,86.45325348896786,117.51340539247533,121.50863821459257,69.16181182312764,102.97605442981363,118.26042949824762,138.6674353705239,93.74286941808371,176.16986590167193,87.67108368917783,87.349145177407,27.84472567703132,3.6572111275790746,33.814242606685994
82,113.49269515249955,139.5458323562146,90.02010083231815,88.75611587075646,111.65425237831296,113.4235282808758,69.40939458078685,103.77004718672318,115.33921579773212,133.74412847464228,93.69132379294851,175.62863067148874,87.33420541379274,87.22800928189523,26.05313720371504,1.2639849615616896,34.36065260593632
83,113.76112995513795,139.65589541613758,91.28280834204597,91.99463529428508,113.88013048780886,117.4921367924915,69.50807602197229,104.85310907017941,110.48583663130464,131.20427310617202,93.76554372503314,175.7615302865777,86.83983076655666,86.50230559423832,25.894765460999636,0.7118269522391074,35.34503304820713
84,115.01648378494963,147.63042657842013,90.11160524605407,90.58241894751056,116.84437055761715,117.53873913289097,69.11271673865545,105.5195975804246,109.07700113579124,127.9464989073781,94.80187751086156,175.34300184718887,85.52442513292503,85.45912420246663,32.6139427934705,0.4708137014564926,36.40688084176915
85,112.3167685166979,154.67262717555911,88.93079403315315,91.87244295677081,115.46335231244386,121.16144105970784,67.81009110636536,107.38962044859299,108.35411391330037,128.2462174115603,95.85266257889889,174.398101526748,84.33201025553541,84.05381048062415,42.35585865886121,2.941648923617663,39.57952934222763
86,110.1969704865835,145.85587103126528,87.80490429303858,90.474875676602,113.49776411074676,117.94361699384959,67.77118536670159,108.85784216621938,99.40490230212286,124.53910197645448,96.86194074551189,173.27288024998614,83.52189726133203,82.59608399417168,35.658900544681785,2.6699713835634213,41.0866567995178
87,104.63940278484455,128.9307894664824,84.49598681802969,92.56043011370924,110.87052740920586,114.64235125664814,68.1429109398232,108.69724507383063,100.79505301546493,122.81649758883765,97.25264850241572,173.50284642197718,82.71796714752738,81.35602156063271,24.291386681637846,8.064443295679553,40.55433413400743
88,89.315940682515,65.97188514923027,64.01261257981253,105.59460541849873,113.25640159830581,116.67694539326676,68.14491342117014,110.57166376624374,106.28923311636731,116.7872661423696,97.51220251556781,173.64413120329098,81.77084969187717,80.21191350235034,23.34405553328473,41.581992838686205,42.4267503450736
89,73.05492766105766,139.86249814929752,55.277339375204846,97.18454788298858,128.27419984239154,129.5188637403938,64.52911994889674,108.62050969053439,110.63116777740619,121.09429706281735,98.37733171878187,173.98790955990017,81.71242016908997,79.66019909731727,66.80757048823986,41.907208507783736,44.091389741637656
90,94.63255621325584,154.80947525866344,37.77741024733583,97.45399850605111,106.32641377045442,109.61367400451181,64.16530706352455,107.607760784581,128.1258172536522,136.34288341711107,98.8880657114732,173.65921277009838,81.32748207535569,79.95146096164787,60.1769190454076,59.67658825871528,43.44245372105645
91,44.492151445878356,105.2001739411343,50.75260471319622,110.718153997352,97.86406970410991,131.42098601074463,64.6310775204,111.9231284110504,132.45855356461922,135.72649209471925,98.67723085489385,171.96191271989514,81.44855934752023,80.36316926526062,60.70802249525594,59.965549284155784,47.2920508906504
92,56.52557939188093,32.346545142742684,44.39931374260363,103.48394388759279,102.12412971175509,114.02879144581794,65.4457410586785,110.30107457024369,147.76326409230225,146.0509276600203,98.66123008675484,172.87102863388301,81.99573631450848,81.34512553413418,24.179034249138248,59.084630144989156,44.85533351156519
93,94.05506861271655,105.67251414948547,46.26823291103917,83.32833086009727,107.22250303005428,112.04999520096297,65.69340159901351,115.31969551486416,129.23979176935342,147.44996779075404,99.36907148893062,173.37371779873268,80.73872019471102,80.21078116314108,11.617445536768912,37.0600979490581,49.62629391585065
94,95.40403640590455,105.13347864027207,49.41424157412911,80.49100467758946,106.97144854275994,112.0933479198289,66.84336156417817,115.5054737253284,132.27942405189626,145.62393165107233,98.86027131054483,176.3943004391156,80.0332498652653,79.93038983530161,9.729442234367525,31.07676310346035,48.66211216115023
95,126.37877487580788,153.14228984872042,72.80134663529523,78.74372012886522,112.96374713615434,117.3692339742869,69.4624539229132,118.07828978271154,138.3372309806179,143.6216051048092,99.48923811398483,177.21054983473059,79.30432887711382,82.19390772427573,26.763514972912546,5.942373493569988,48.61583585979834
96,142.12970221098294,160.35005880385523,80.87547505115771,83.3500295940094,113.63003019853285,112.49116765543513,69.90601518048308,117.53379949961308,131.90226540848295,138.12209744363835,100.65816534959987,176.83951692466673,79.43447053336322,82.36306577600438,18.220356592872292,2.474554542851692,47.62778431913
97,137.855987593759,160.27901024908394,80.23537785262155,84.8116590642771,113.32541100687511,111.0073639551087,69.54062095957227,118.65700513203439,134.5336778611129,149.27595765221463,100.21443760645133,177.16596872851304,80.16529875195782,82.4229153619013,22.423022655324928,4.576281211655541,49.11638417246212
98,145.3021607921373,166.07071919862196,84.2266754743897,88.78729308862943,116.67279879567559,111.6321168777097,70.47363890128224,117.06095271743024,139.06677332221986,152.70210248679595,99.10314059365557,177.11300036193637,81.41606116264495,82.65742229239156,20.768558406484658,4.560617614239732,46.587313816148
